url,domain,url_length,Shortining_Service,having_ip_address,subdomain_count,subdomain_ratio,path_depth,path_length,query_length,param_count,query_param_amp_count,digit_letter_ratio,entropy,total_special_char,special_char_ratio,risky_tld,tld_length,numeric_tld,has_suspicious_ext,suspicious_word_count,url_upper_ratio,url_encoded_ratio,repeated_char_count,path_token_count,query_token_count,has_whois,domain_age_days,domain_age_bin,label
http://87.70.30.242:4104/.i,87.70.30.242:4104,27,0,1,2,0.11764705882352941,1,3,0,0,0,2.6,3.6339740759971573,4,0.14814814814814814,0,8,1,0,0,0.0,0.0,2,1,0,1,,0,malicious
http://c1511482.ferozo.com/LOGIN/postale/id/a50f9/index2.html,c1511482.ferozo.com,61,0,0,1,0.05263157894736842,5,35,0,0,0,0.28205128205128205,4.7517841086957775,3,0.04918032786885246,0,3,0,0,1,0.08196721311475409,0.0,3,5,0,0,,0,malicious
gamewornauctions.net/catalog/Minors_Juniors_College_Game_Worn_Jerseys-108-1.html,gamewornauctions.net,80,0,0,0,0.0,2,60,0,0,0,0.06153846153846154,4.502978490920224,9,0.1125,0,3,0,0,0,0.075,0.0,1,2,0,0,,0,safe
http://www.paulbattams.com.au/index.php?view=detail&id=58&option=com_joomgallery&Itemid=16,www.paulbattams.com.au,90,0,0,2,0.09090909090909091,1,10,50,4,4,0.057971014492753624,4.730525253051659,13,0.14444444444444443,0,2,0,0,0,0.011111111111111112,0.0,6,1,4,1,,0,malicious
linkedin.com/pub/dir/cliff/powell,linkedin.com,33,0,0,0,0.0,4,21,0,0,0,0.0,3.892878967843302,1,0.030303030303030304,0,3,0,0,0,0.0,0.0,2,4,0,1,8354.0,3,safe
http://chinesevie.com/index.php?option=com_content&view=category&id=56&Itemid=274&lang=en,chinesevie.com,89,0,0,0,0.0,1,10,57,5,5,0.07462686567164178,4.574245966493983,13,0.14606741573033707,0,3,0,0,0,0.011235955056179775,0.0,2,1,5,1,5749.0,3,malicious
http://can-ami.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code14/security/,can-ami.com,109,0,0,0,0.0,6,91,0,0,0,0.34782608695652173,4.784752417109689,7,0.06422018348623854,0,3,0,0,2,0.0,0.0,3,5,0,1,4408.0,3,malicious
https://www.gov.uk/government/organisations/department-for-international-development,www.gov.uk,84,0,0,1,0.1,3,66,0,0,0,0.0,4.215849941602337,5,0.05952380952380952,0,2,0,0,0,0.0,0.0,3,3,0,0,,0,safe
http://www.kindergarten-mainbernheim.de/index.php?option=com_content&view=article&id=90&Itemid=99,www.kindergarten-mainbernheim.de,97,0,0,1,0.03125,1,10,47,4,4,0.05263157894736842,4.510815327223875,13,0.13402061855670103,0,2,0,0,0,0.010309278350515464,0.0,4,1,4,1,,0,malicious
http://foroalcazares.com/index.php/noticias/articulos.1,foroalcazares.com,55,0,0,0,0.0,3,31,0,0,0,0.022222222222222223,4.220478414761672,3,0.05454545454545454,0,3,0,0,0,0.0,0.0,2,3,0,0,,0,malicious
http://www.xhedu.net/sites/main/UploadFiles/2015/5/small/upfile403481.jpg,www.xhedu.net,73,0,0,1,0.07692307692307693,7,53,0,0,0,0.22448979591836735,4.600601703149266,3,0.0410958904109589,0,3,0,0,0,0.0273972602739726,0.0,4,7,0,1,8419.0,3,malicious
www.cityacu.net/de/epaypalnewvalid/ppp/paynet/omn/039eru83r73rt36g3gh2r/bingci/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee75.php,www.cityacu.net,177,0,0,1,0.06666666666666667,8,162,0,0,0,0.49074074074074076,4.917522851718202,8,0.04519774011299435,0,3,0,0,1,0.0,0.0,8,8,0,1,1653.0,3,safe
jorgensenconveyors.com/Replacement.aspx,jorgensenconveyors.com,39,0,0,0,0.0,1,17,0,0,0,0.0,3.9772086288967645,2,0.05128205128205128,0,3,0,0,0,0.02564102564102564,0.0,0,1,0,1,10222.0,3,safe
https://www.gov.uk/government/organisations/committee-on-radioactive-waste-management,www.gov.uk,85,0,0,1,0.1,3,67,0,0,0,0.0,4.152655938445609,6,0.07058823529411765,0,2,0,0,0,0.0,0.0,6,3,0,0,,0,safe
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5.srv-woa1.com/identify-customer=Bm3OQhbKLk3wwQbEioQX7Br6CBHRZ1Vjulcn9119lBHDqZHEE7w7g7t4pWxwIhqR4X33SESlJOckzby19giOoc4B5rI9iNzDU0Gi/,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5.srv-woa1.com,200,0,0,9,0.1232876712328767,2,120,0,0,0,0.15286624203821655,5.5591009390498405,14,0.07,0,3,0,0,0,0.195,0.0,9,1,0,0,,0,malicious
tesdorf-design.com/architect.html,tesdorf-design.com,33,0,0,0,0.0,1,15,0,0,0,0.0,4.028946391954607,3,0.09090909090909091,0,3,0,0,0,0.0,0.0,0,1,0,0,,0,safe
http://wpengine.com/2014/12/16/announcing-gif-halls-wordpress-powered-holiday-card-installation-labs/,wpengine.com,101,0,0,0,0.0,5,82,0,0,0,0.10526315789473684,4.531221261153,9,0.0891089108910891,0,3,0,0,0,0.0,0.0,6,4,0,0,,0,safe
askbiography.com/bio/Charles_VI_of_France.html,askbiography.com,46,0,0,0,0.0,2,30,0,0,0,0.0,4.474330162437656,5,0.10869565217391304,0,3,0,0,0,0.08695652173913043,0.0,0,2,0,1,274.0,2,safe
http://galiciainterior.com/component/misterestate/index.html?act=cat&task=showCE&catid=3,galiciainterior.com,88,0,0,0,0.0,3,34,27,3,3,0.0136986301369863,4.359136023393226,8,0.09090909090909091,0,3,0,0,0,0.022727272727272728,0.0,2,3,3,0,,0,malicious
http://www.lontechshop.co.uk/pc-laptop-memory.html,www.lontechshop.co.uk,50,0,0,2,0.09523809523809523,1,22,0,0,0,0.0,4.071789011092169,6,0.12,0,2,0,0,0,0.0,0.0,3,1,0,0,,0,malicious
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1915:1001757&tmpl=component&Itemid=49,www.ekino-neureut.de,150,0,0,1,0.05,1,10,112,6,6,0.14678899082568808,4.835243571646653,19,0.12666666666666668,0,2,0,0,0,0.006666666666666667,0.0,6,1,6,1,,0,malicious
trouserpress.com/entry.php?a=digital_underground,trouserpress.com,48,0,0,0,0.0,1,10,21,1,1,0.0,4.235087760732172,5,0.10416666666666667,0,3,0,0,0,0.0,0.0,1,1,1,0,,0,safe
isolute.jp,isolute.jp,10,0,0,0,0.0,0,0,0,0,0,0.0,3.3219280948873626,1,0.1,0,2,0,0,0,0.0,0.0,0,0,0,1,2198.0,3,malicious
http://37.49.230.56/mipsel,37.49.230.56,26,0,1,2,0.16666666666666666,1,7,0,0,0,0.9,4.103909910282364,3,0.11538461538461539,0,2,1,0,0,0.0,0.0,2,1,0,1,,0,malicious
http://1.246.223.10:3877/Mozi.m,1.246.223.10:3877,31,0,1,2,0.11764705882352941,1,7,0,0,0,1.4444444444444444,4.0667842134731025,4,0.12903225806451613,0,7,1,0,0,0.03225806451612903,0.0,4,1,0,1,,0,malicious
http://www.academiedumeuble.ca/index.php?option=com_seminar&Itemid=69&sem_midx=1&sem_jidx=0,www.academiedumeuble.ca,91,0,0,1,0.043478260869565216,1,10,50,4,4,0.057971014492753624,4.6260423380740185,14,0.15384615384615385,0,2,0,0,0,0.01098901098901099,0.0,3,1,4,1,5823.0,3,malicious
http://www.dewerkschuit.nl/index.php?option=com_phocagallery&view=categories&Itemid=6,www.dewerkschuit.nl,85,0,0,1,0.05263157894736842,1,10,48,3,3,0.014285714285714285,4.622478330852148,10,0.11764705882352941,0,2,0,0,0,0.011764705882352941,0.0,4,1,3,1,5467.0,3,malicious
http://www.platingroup.az/en/telim-teqvimi/day.listevents/2013/02/15/-,www.platingroup.az,70,0,0,1,0.05555555555555555,7,45,0,0,0,0.1702127659574468,4.501719939384417,5,0.07142857142857142,0,2,0,0,0,0.0,0.0,3,7,0,1,,0,malicious
youtube.com/watch?v=l7tLCbYBmxE,youtube.com,31,0,0,0,0.0,1,6,13,1,1,0.038461538461538464,4.47823219741386,3,0.0967741935483871,0,3,0,0,0,0.16129032258064516,0.0,0,1,1,0,,0,safe
http://www.newtec.ac.uk/newtec-nurseries/newtec-east-ham-nursery/rooms-and-facilities.html,www.newtec.ac.uk,90,0,0,2,0.125,3,67,0,0,0,0.0,4.216341182701279,10,0.1111111111111111,0,2,0,0,0,0.0,0.0,4,3,0,1,10639.0,3,malicious
filmstoday.net/?p=43,filmstoday.net,20,0,0,0,0.0,1,1,4,1,1,0.14285714285714285,4.221928094887363,3,0.15,0,3,0,0,0,0.0,0.0,0,0,1,1,5165.0,3,safe
chavo.elegance.bg,chavo.elegance.bg,17,0,0,1,0.058823529411764705,0,0,0,0,0,0.0,3.3371753411230767,2,0.11764705882352941,0,2,0,0,0,0.0,0.0,0,0,0,1,,0,malicious
herecomestheguide.com/northern-california/wedding-venues/view/lake/,herecomestheguide.com,67,0,0,0,0.0,5,46,0,0,0,0.0,4.186951589905913,3,0.04477611940298507,0,3,0,0,0,0.0,0.0,1,4,0,1,10526.0,3,safe
http://www.londracarservices.com/londra-luton.html,www.londracarservices.com,50,0,0,1,0.04,1,18,0,0,0,0.0,4.233269689515108,4,0.08,0,3,0,0,0,0.0,0.0,3,1,0,0,,0,malicious
http://61.241.170.76:59980/Mozi.m,61.241.170.76:59980,33,0,1,2,0.10526315789473684,1,7,0,0,0,1.6666666666666667,4.150158513166728,4,0.12121212121212122,0,8,1,0,0,0.030303030303030304,0.0,3,1,0,1,,0,malicious
phvx.com/,phvx.com,9,0,0,0,0.0,1,1,0,0,0,0.0,3.169925001442312,1,0.1111111111111111,0,3,0,0,0,0.0,0.0,0,0,0,1,7508.0,3,safe
https://pastebin.com/raw/3PqeeV5H,pastebin.com,33,0,0,0,0.0,2,13,0,0,0,0.08,4.33197669498491,1,0.030303030303030304,0,3,0,0,0,0.09090909090909091,0.0,3,2,0,1,8414.0,3,malicious
maplevalleylocksmith.org/,maplevalleylocksmith.org,25,0,0,0,0.0,1,1,0,0,0,0.0,4.003856189774725,1,0.04,0,3,0,0,0,0.0,0.0,1,0,0,0,,0,safe
http://www.oratoriosanfelipeneri.com.mx/parroquia-s-b/san-judas-tadeo.html,www.oratoriosanfelipeneri.com.mx,74,0,0,2,0.0625,2,35,0,0,0,0.0,4.406749441084927,8,0.10810810810810811,0,2,0,0,0,0.0,0.0,4,2,0,1,,0,malicious
www.pixel-cutter.co.uk/paypal/us/cgi-bin/Thanks.php?cmd=_account,www.pixel-cutter.co.uk,64,0,0,2,0.09090909090909091,4,29,12,1,1,0.0,4.560328664259099,9,0.140625,0,2,0,0,1,0.015625,0.0,3,4,1,1,5229.0,3,safe
april-wine.thelyricarchive.com/,april-wine.thelyricarchive.com,31,0,0,1,0.03333333333333333,1,1,0,0,0,0.0,3.977916874693636,3,0.0967741935483871,0,3,0,0,0,0.0,0.0,0,0,0,1,9303.0,3,safe
http://extratorrent.cc/torrent_download/4190367/VA-Deception_Digital_Vol._1-DECDIGLP01-WEB-2015-JUSTiFY.torrent,extratorrent.cc,111,0,0,0,0.0,3,89,0,0,0,0.17721518987341772,5.0694622568701835,12,0.10810810810810811,0,2,0,0,0,0.1981981981981982,0.0,6,3,0,1,5402.0,3,safe
tsn.ca/soccer/story/?id=371913,tsn.ca,30,0,0,0,0.0,3,14,9,1,1,0.3333333333333333,4.0980685120588385,3,0.1,0,2,0,0,0,0.0,0.0,1,2,1,1,9103.0,3,safe
http://144.202.97.69/SBIDIOT/arm,144.202.97.69,32,0,1,2,0.15384615384615385,2,12,0,0,0,0.7142857142857143,4.288909765557392,3,0.09375,0,2,1,0,0,0.21875,0.0,3,2,0,1,1287.0,3,malicious
en.wikipedia.org/wiki/Category:Macintosh_viruses,en.wikipedia.org,48,0,0,1,0.0625,2,32,0,0,0,0.0,4.320982616074133,3,0.0625,0,3,0,0,0,0.041666666666666664,0.0,0,2,0,1,9013.0,3,safe
southbaytickets.com/event/KMEL_House_of_Soul_tickets,southbaytickets.com,52,0,0,0,0.0,2,33,0,0,0,0.0,4.349692968957871,5,0.09615384615384616,0,3,0,0,0,0.11538461538461539,0.0,0,2,0,1,9988.0,3,safe
thomasdimuzio.com/,thomasdimuzio.com,18,0,0,0,0.0,1,1,0,0,0,0.0,3.530493056757482,1,0.05555555555555555,0,3,0,0,0,0.0,0.0,0,0,0,1,9022.0,3,safe
http://www.simmeurope.com/index.php?view=article&id=32:simmeurope-&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=164,www.simmeurope.com,140,0,0,1,0.05555555555555555,1,10,104,8,8,0.05555555555555555,4.629578043169347,21,0.15,0,3,0,0,0,0.007142857142857143,0.0,5,1,8,0,,0,malicious
ecommerce-quickguide.com/,ecommerce-quickguide.com,25,0,0,0,0.0,1,1,0,0,0,0.0,3.573660689688186,2,0.08,0,3,0,0,0,0.0,0.0,1,0,0,0,,0,safe
http://www.geussens.be/index.html,www.geussens.be,33,0,0,1,0.06666666666666667,1,11,0,0,0,0.0,3.9603202553942918,3,0.09090909090909091,0,2,0,0,0,0.0,0.0,4,1,0,1,8065.0,3,malicious
www.kurukaequestrian.com/remax1/index.htm,www.kurukaequestrian.com,41,0,0,1,0.041666666666666664,2,17,0,0,0,0.02857142857142857,4.173909931130747,3,0.07317073170731707,0,3,0,0,0,0.0,0.0,1,2,0,1,5784.0,3,safe
facebook.com/melanie.morgan,facebook.com,27,0,0,0,0.0,1,15,0,0,0,0.0,3.7080481500712312,2,0.07407407407407407,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,safe
www.xceedsoft.com/products/SmartNet/,www.xceedsoft.com,36,1,0,1,0.058823529411764705,3,19,0,0,0,0.0,4.009523959475164,2,0.05555555555555555,0,3,0,0,0,0.05555555555555555,0.0,2,2,0,1,10883.0,3,malicious
http://www.karafarin1964.com/index.php?option=com_content&view=article&id=10&Itemid=23,www.karafarin1964.com,86,0,0,1,0.047619047619047616,1,10,47,4,4,0.12903225806451613,4.720901785573055,12,0.13953488372093023,0,3,0,0,0,0.011627906976744186,0.0,3,1,4,0,,0,malicious
http://slaviacapital.com/tlacove-spravy/slavia-capital-predala-teplaren-energy-snina-2,slaviacapital.com,86,0,0,0,0.0,2,62,0,0,0,0.013888888888888888,4.068765879062208,8,0.09302325581395349,0,3,0,0,0,0.0,0.0,2,2,0,1,8894.0,3,malicious
10ave.com/news/2011/05/80-years-old-and-full-of-energy-retirement-no-thanks/,10ave.com,76,0,0,0,0.0,5,67,0,0,0,0.19607843137254902,4.4233447437015005,10,0.13157894736842105,0,3,0,0,0,0.0,0.0,2,4,0,1,7772.0,3,safe
www.marketing-drive.com/marketing-tipster/,www.marketing-drive.com,42,0,0,1,0.043478260869565216,2,19,0,0,0,0.0,4.070656113151928,4,0.09523809523809523,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,malicious
againbut.tk,againbut.tk,11,0,0,0,0.0,0,0,0,0,0,0.0,3.095795255000934,1,0.09090909090909091,0,2,0,0,0,0.0,0.0,0,0,0,1,,0,malicious
http://www.kertemindecityforening.dk/billedbank.html?vsig16_0=43,www.kertemindecityforening.dk,64,0,0,1,0.034482758620689655,1,16,11,1,1,0.10204081632653061,4.728777399432949,6,0.09375,0,2,0,0,0,0.0,0.0,4,1,1,1,5635.0,3,malicious
http://104.175.99.243:30943/.i,104.175.99.243:30943,30,0,1,2,0.1,1,3,0,0,0,3.2,3.739572261986723,4,0.13333333333333333,0,9,1,0,0,0.0,0.0,3,1,0,1,,0,malicious
erudit.org/revue/ri/2009/v64/n1/029540ar.html,erudit.org,45,0,0,0,0.0,6,35,0,0,0,0.5416666666666666,4.250201918975737,2,0.044444444444444446,0,3,0,0,0,0.0,0.0,1,6,0,1,10017.0,3,safe
4h.wsu.edu/volunteertraining/,4h.wsu.edu,29,0,0,1,0.1,2,19,0,0,0,0.041666666666666664,4.021268494903765,2,0.06896551724137931,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,safe
imdb.com/name/nm1219541/,imdb.com,24,0,0,0,0.0,3,16,0,0,0,0.5384615384615384,3.7720552088742,1,0.041666666666666664,0,3,0,0,0,0.0,0.0,0,2,0,1,10848.0,3,safe
tcm.com/tcmdb/person/956683|0/Ray-Galletti/,tcm.com,43,0,0,0,0.0,5,36,0,0,0,0.25,4.5165109063587545,2,0.046511627906976744,0,3,0,0,0,0.046511627906976744,0.0,3,4,0,0,,0,safe
tools.ietf.org/html/rfc2162,tools.ietf.org,27,0,0,1,0.07142857142857142,2,13,0,0,0,0.21052631578947367,3.9582291686698783,2,0.07407407407407407,0,3,0,0,0,0.0,0.0,1,2,0,1,11148.0,3,malicious
chriscel.org/PLO5XIde/webscr_prim.php?Y2hyaXNjZWwub3Jnuhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5MTEwNw==,chriscel.org,114,0,0,0,0.0,2,25,76,2,1,0.34177215189873417,5.416021211772884,6,0.05263157894736842,0,3,0,0,0,0.2719298245614035,0.0,5,2,1,0,,0,safe
http://arangnarang.com/bbs/data/wwwPayPalcom9138/index.php,arangnarang.com,58,0,0,0,0.0,4,36,0,0,0,0.08888888888888889,4.44807690011348,2,0.034482758620689655,0,3,0,0,0,0.034482758620689655,0.0,4,4,0,0,,0,malicious
http://olx.ro/i2/electronice-si-electrocasnice/laptop-calculator/mouse-tastaturi/electronice-si-electrocasnice/laptop-calculator/mouse-tastaturi,olx.ro,144,0,0,0,0.0,7,131,0,0,0,0.008064516129032258,3.937937667014277,9,0.0625,0,2,0,0,0,0.0,0.0,2,7,0,1,7119.0,3,safe
www.calhfa.ca.gov/homeownership/,www.calhfa.ca.gov,32,0,0,2,0.11764705882352941,2,15,0,0,0,0.0,3.9681390622295662,3,0.09375,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,malicious
baseball-almanac.com/teamstats/roster.php?y=1919&t=PHI,baseball-almanac.com,54,0,0,0,0.0,2,21,12,2,2,0.0975609756097561,4.3932988459536455,7,0.12962962962962962,0,3,0,0,0,0.05555555555555555,0.0,1,2,2,1,9642.0,3,safe
http://www.kidsfestshellharbour.com.au/index.php?view=article&catid=38:inside-kidsfest&id=66:inside-kidsfest-2010-post-event&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=56,www.kidsfestshellharbour.com.au,197,0,0,2,0.06451612903225806,1,10,148,9,9,0.07236842105263158,4.78698761538465,28,0.14213197969543148,0,2,0,0,0,0.005076142131979695,0.0,5,1,9,1,,0,malicious
http://evolucaocontabilidade.com/x.txt,evolucaocontabilidade.com,38,0,0,0,0.0,1,6,0,0,0,0.0,4.0407090139455,2,0.05263157894736842,0,3,0,0,0,0.0,0.0,2,1,0,0,,0,malicious
scribd.com/doc/46633493/Air-Traffic-Technology-International-2011,scribd.com,65,0,0,0,0.0,3,55,0,0,0,0.26666666666666666,4.676460990638239,5,0.07692307692307693,0,3,0,0,0,0.06153846153846154,0.0,4,3,0,1,6932.0,3,safe
tvtropes.org/pmwiki/pmwiki.php/Main/EricVale,tvtropes.org,44,0,0,0,0.0,4,32,0,0,0,0.0,4.189561096343497,2,0.045454545454545456,0,3,0,0,0,0.06818181818181818,0.0,0,4,0,1,7474.0,3,safe
http://deboerschilders.nl/index.php/projecten/2-vereniging-van-eigenaren/detail/10-zuidersingel-vve-4?tmpl=component,deboerschilders.nl,116,0,0,0,0.0,5,76,14,1,1,0.0425531914893617,4.461574415521979,10,0.08620689655172414,0,2,0,0,0,0.0,0.0,3,5,1,1,7078.0,3,malicious
http://semiaogomespinto.pt/index.php?option=com_content&view=article&id=47&Itemid=69,semiaogomespinto.pt,84,0,0,0,0.0,1,10,47,4,4,0.06153846153846154,4.46408814409775,11,0.13095238095238096,0,2,0,0,0,0.011904761904761904,0.0,2,1,4,1,,0,malicious
http://carol.miller7.home.comcast.net/,carol.miller7.home.comcast.net,38,0,0,3,0.1,1,1,0,0,0,0.034482758620689655,3.9182084341546166,4,0.10526315789473684,0,3,0,0,0,0.0,0.0,3,0,0,1,10219.0,3,malicious
oakland.athletics.mlb.com/team/broadcasters.jsp?c_id=oak,oakland.athletics.mlb.com,56,0,0,2,0.08,2,22,8,1,1,0.0,4.223943592360156,7,0.125,0,3,0,0,0,0.0,0.0,0,2,1,1,11278.0,3,safe
http://111.43.223.121:43468/Mozi.m,111.43.223.121:43468,34,0,1,2,0.1,1,7,0,0,0,1.7777777777777777,3.8336631211594367,4,0.11764705882352941,0,9,1,0,0,0.029411764705882353,0.0,4,1,0,1,,0,malicious
aruba.hosting.costumer.account.eu.ngrok.io,aruba.hosting.costumer.account.eu.ngrok.io,42,0,0,5,0.11904761904761904,0,0,0,0,0,0.0,3.799606637312544,6,0.14285714285714285,0,2,0,0,1,0.0,0.0,1,0,0,1,,0,malicious
http://45.95.168.210/armv5l,45.95.168.210,27,0,1,2,0.15384615384615385,1,7,0,0,0,1.2222222222222223,4.078418520441602,3,0.1111111111111111,0,3,1,0,0,0.0,0.0,2,1,0,1,,0,malicious
kovideo.net/marry-the-night-lyrics-lady-gaga-1232272.html,kovideo.net,57,0,0,0,0.0,1,46,0,0,0,0.17073170731707318,4.380363917331913,8,0.14035087719298245,0,3,0,0,0,0.0,0.0,2,1,0,0,,0,safe
vitals.com/doctors/Dr_Richard_K_Myers.html,vitals.com,42,0,0,0,0.0,2,32,0,0,0,0.0,4.254830815378347,5,0.11904761904761904,0,3,0,0,0,0.09523809523809523,0.0,0,2,0,1,8088.0,3,safe
http://www.beckundbrauchle.de/index.php?option=com_content&view=article&id=28&Itemid=4,www.beckundbrauchle.de,86,0,0,1,0.045454545454545456,1,10,46,4,4,0.04477611940298507,4.600570209461464,12,0.13953488372093023,0,2,0,0,0,0.011627906976744186,0.0,3,1,4,1,,0,malicious
https://apbfiber.com/openme/15220d200d42d3_18d30d11.exe,apbfiber.com,55,0,0,0,0.0,2,35,0,0,0,0.5666666666666667,4.472738468960349,3,0.05454545454545454,0,3,0,1,0,0.0,0.0,5,2,0,1,2150.0,3,malicious
http://olx.pl/i2/muzyka-edukacja/korepetycje/korepetycje-chemia/muzyka-edukacja/korepetycje/korepetycje-chemia,olx.pl,110,0,0,0,0.0,7,97,0,0,0,0.010638297872340425,4.184197527078729,5,0.045454545454545456,0,2,0,0,0,0.0,0.0,2,7,0,1,6886.0,3,safe
http://165.22.21.85/armv6l,165.22.21.85,26,0,1,2,0.16666666666666666,1,7,0,0,0,1.1111111111111112,3.8441065448145384,3,0.11538461538461539,0,2,1,0,0,0.0,0.0,3,1,0,1,,0,malicious
http://www.pidloga.com/tritty-75-lc/15/flypage-pakretnaya-doskatpl/shopproduct_details/680/itemid-87.php,www.pidloga.com,104,0,0,1,0.06666666666666667,6,82,0,0,0,0.11688311688311688,4.616473320991227,9,0.08653846153846154,0,3,0,0,0,0.0,0.0,5,6,0,1,2095.0,3,malicious
https://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/travel,getpocket.com,98,1,0,0,0.0,1,7,69,3,3,0.01282051282051282,4.262410285332089,9,0.09183673469387756,0,3,0,0,0,0.0,0.0,4,1,3,1,5340.0,3,safe
lt-footballprogrammes.co.uk/index.php?main_page=index&cPath=1,lt-footballprogrammes.co.uk,61,0,0,1,0.037037037037037035,1,10,23,2,2,0.02,4.649770690228171,9,0.14754098360655737,0,2,0,0,0,0.01639344262295082,0.0,3,1,2,0,,0,safe
http://27.41.147.103:47709/Mozi.m,27.41.147.103:47709,33,0,1,2,0.10526315789473684,1,7,0,0,0,1.6666666666666667,3.945464952495108,4,0.12121212121212122,0,9,1,0,0,0.030303030303030304,0.0,3,1,0,1,,0,malicious
www.mfsoft.com/equationgrapher/,www.mfsoft.com,31,1,0,1,0.07142857142857142,2,17,0,0,0,0.0,4.131300342505361,2,0.06451612903225806,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,malicious
goodreads.com/author/show/35985.Ben_Fong_Torres,goodreads.com,47,0,0,0,0.0,3,34,0,0,0,0.14285714285714285,4.322330405701177,4,0.0851063829787234,0,3,0,0,0,0.06382978723404255,0.0,2,3,0,0,,0,safe
http://aciai.com.br/index.php?option=com_wrapper&view=wrapper&Itemid=50&fontstyle=f-default,aciai.com.br,91,0,0,1,0.08333333333333333,1,10,61,4,4,0.027777777777777776,4.656853400023806,13,0.14285714285714285,0,2,0,0,0,0.01098901098901099,0.0,4,1,4,0,,0,malicious
http://popupads.ir/blog/?tag=%d8%a8%db%8c%d8%b4%d8%aa%d8%b1%db%8c%d9%86-%d9%86%d8%b1%d8%ae-%d9%be%d8%a7%d9%be-%d8%a2%d9%be,popupads.ir,122,0,0,0,0.0,2,6,97,1,1,0.44642857142857145,3.92285885644949,36,0.29508196721311475,0,2,0,0,0,0.0,0.2459016393442623,3,1,1,1,,0,safe
comfibook.com/n/Jean-yves+Briere,comfibook.com,32,0,0,0,0.0,2,19,0,0,0,0.0,4.125,3,0.09375,0,3,0,0,0,0.0625,0.0,1,2,0,1,5860.0,3,safe
www.bjcurio.com/js/index.htm?ref=aiqysnkus.battle.net/d3/en/index,www.bjcurio.com,65,0,0,1,0.06666666666666667,2,13,36,1,1,0.019230769230769232,4.505393060195719,7,0.1076923076923077,0,3,0,0,0,0.0,0.0,2,2,1,1,6362.0,3,safe
quotes.lucywho.com/brandon-lee-quotes-t41949.html,quotes.lucywho.com,49,0,0,1,0.05555555555555555,1,31,0,0,0,0.13513513513513514,4.336563099562337,6,0.12244897959183673,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,safe
http://toyotagujranwala.com/index.php?option=com_content&view=article&id=134&Itemid=127,toyotagujranwala.com,87,0,0,0,0.0,1,10,49,4,4,0.09090909090909091,4.678126761323725,11,0.12643678160919541,0,3,0,0,0,0.011494252873563218,0.0,2,1,4,0,,0,malicious
linkedin.com/pub/dir/danny/wells,linkedin.com,32,0,0,0,0.0,4,20,0,0,0,0.0,3.9917292966721747,1,0.03125,0,3,0,0,0,0.0,0.0,2,4,0,1,8354.0,3,safe
marriott.com/hotels/travel/nycsv-fairfield-inn-spring-valley-nanuet/,marriott.com,68,1,0,0,0.0,4,56,0,0,0,0.0,4.219199299605118,6,0.08823529411764706,0,3,0,0,0,0.0,0.0,4,3,0,1,11943.0,3,safe
drukarnie24.pl/components/com_jce/js/pc/itau.com.br/,drukarnie24.pl,52,0,0,0,0.0,6,38,0,0,0,0.05,4.245656247146004,4,0.07692307692307693,0,2,0,0,0,0.0,0.0,0,5,0,1,6439.0,3,safe
doctordoctor.asia/nwolb,doctordoctor.asia,23,0,0,0,0.0,1,6,0,0,0,0.0,3.5840123702119344,1,0.043478260869565216,0,4,0,0,0,0.0,0.0,0,1,0,1,,0,safe
citymelt.com/county/New-Jersey/Monmouth+County-NJ.html,citymelt.com,54,1,0,0,0.0,3,42,0,0,0,0.0,4.233795548692772,5,0.09259259259259259,0,3,0,0,0,0.1111111111111111,0.0,0,3,0,1,6418.0,3,safe
au.answers.yahoo.com/question/index?qid=20090626181341AA5WvNY,au.answers.yahoo.com,61,0,0,2,0.1,2,15,25,1,1,0.38461538461538464,4.946489796295546,5,0.08196721311475409,0,3,0,0,0,0.08196721311475409,0.0,3,2,1,1,11200.0,3,safe
cicic.ca/687/Universite_du_Quebec.canada?id_postsec=335,cicic.ca,55,0,0,0,0.0,2,32,14,1,1,0.15,4.378897387892528,7,0.12727272727272726,0,2,0,0,0,0.03636363636363636,0.0,1,2,1,1,9077.0,3,safe
servinghistory.com/topics/WLIO::sub::News_Team,servinghistory.com,46,0,0,0,0.0,2,28,0,0,0,0.0,4.569772760819465,2,0.043478260869565216,0,3,0,0,0,0.13043478260869565,0.0,2,2,0,1,6265.0,3,safe
