URL,True Label,Predicted Label,Malicious Probability
http://www.naylorantiques.com/mail/inbox987654/,malicious,malicious,0.9411815
fastdownloads.blogetery.com/music/henry-rollins-spoken-word.html,safe,safe,0.08789158
ckcsc.org/,safe,safe,0.0038571954
spiritus-temporis.com/index/dor.html,safe,safe,0.021519184
joycetice.com/birth/bcb5d01.htm,safe,safe,0.009060144
http://www.fly-gz.net/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,malicious,malicious,0.7605301
https://mitsui-jyuku.mixh.jp/uploads/76313687ead846bae3d6dc2187ebf1d00be.exe,malicious,malicious,0.9992995
http://www.laconstanciaagro.com.ar/humedad.html,malicious,malicious,0.99795014
articles.directorym.com/CIO_Responsibilities_Oklahoma-r1132171-Oklahoma.html,safe,safe,0.015897274
pibrewingcompany.com/Padre_Island_Brewing_Company_Menu.html,safe,safe,0.0016925335
amazon.com/Hopalong-Cassidy-Rustlers-Valley-Texas/dp/B0000714AM,safe,safe,0.0021504164
megavideo.com/?c=videos&s=Biutiful,safe,safe,0.0032100081
http://otomoto.pl/osobowe/bmw/seria-3/e46-1998-2007/-/hatchback/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7,safe,safe,0.0066990852
accorhotels.com/gb/hotel-3107-novotel-london-tower-bridge/index.shtml,safe,safe,0.0050171614
developers.slashdot.org/article.pl?sid=07/01/01/2041256,malicious,safe,0.19029301
mobiusme.com/dknord/dk/38b16dae4780e311380d93ea387ec637/,safe,safe,0.014512539
www.angelfire.com/pe/soilpro/,malicious,malicious,0.99128956
http://babaci.fr/index.php?view=article&catid=34:test-accueil&id=46:testarticle&tmpl=component&print=1&layout=default&page=,malicious,malicious,0.9988063
home.hiwaay.net/~dumont/d0000/g0000032.html,safe,malicious,0.89864504
noiset.com/christina-aguilera--stripped-1,safe,safe,0.09018606
http://nandiy.net/CD/verification.php,malicious,safe,0.48267215
evri.com/organization/ella-baker-center-for-human-rights-0x257ee,safe,safe,0.0782575
jazzallthat.blogspot.com/2010/01/laurindo-almeida-virtuoso-guitar-1977.html,safe,safe,0.013800144
http://114.232.176.199:35577/Mozi.m,malicious,malicious,0.9990949
ultimatemets.com/gamedetail.php?gameno=2,safe,safe,0.004458368
famousbeautiessite.com/nudes.php?ctg=Anke%20Engelke,safe,safe,0.01621592
http://mywrigleyville.com/wp-content/uploads/2010/11/remax/hotmail.php,malicious,malicious,0.93939906
http://www.ashleypaving.co.uk/block-paving-designs.html,malicious,malicious,0.9984183
http://111.43.223.177:46702/Mozi.m,malicious,malicious,0.99899226
wn.com/James_Springer_White,safe,safe,0.00856781
https://500px.com/photo/17223935/atardecer-en-paris-by-dragox-photo-?from=set&set_id=436391,safe,safe,0.030004084
http://www.bessels.com/projecten/retail/overzicht/Alle-pagina-s.html,malicious,malicious,0.9854275
http://www.knaresboroughkitchens.co.uk/index.php/news/64-17-july-2012-knaresborough-kitchens-a-st-michaels-hospice,malicious,malicious,0.93937063
http://fischereiverein.org/bildergalerie/category/39-anfischen-teil-ii-160410,malicious,malicious,0.92553115
theroot.com/buzz/chauncey-bailey-case-life-arranging-murder-0,safe,safe,0.06307429
amazon.com/Yours-Mine-Ours/dp/B000W4QA5S,safe,safe,0.0035529733
v009u44mub.maximumasp.com/sports/alltime.asp?intSID=8,safe,safe,0.16233528
limaelks.com/,safe,safe,0.0016745925
evri.com/organization/kezr-0x143410,safe,safe,0.0030713677
http://adamtcarruthers.com/aoc/chib.exe,malicious,malicious,0.9988308
brownsvilleherald.com/articles/div-110300-win-ohio.html,safe,safe,0.02155596
xtort.net/freeware/xtort-software/xpsyspad/,malicious,malicious,0.53170574
https://apbfiber.com/openme/39720d200d42d3_18d30d11.exe,malicious,malicious,0.9991199
http://seasonvar.ru/serial-4723-Dasha_Vasil_eva_Lyubitel_nitca_chastnogo_syska-4-season.html,safe,safe,0.037873924
channel5.com/shows/the-vanessa-show/vanessa-and-ben/vanessa-feltz,safe,safe,0.04307252
camphillps.ballymena.ni.sch.uk/,safe,safe,0.09217608
lineoffireradio.com/2011/05/24/52411-dr-brown-interviews-scientist-hugh-ross-reasons-to-believe-and-biblical-mistranslations-and-misunderstandings/,safe,safe,0.0059790015
lcdx00.wm.lc.ehu.es/ag/xml/,malicious,malicious,0.9493659
http://acp-atlanta.org/en/acp-news/13-meetings/146-20116519-.html,malicious,malicious,0.61492324
wedluxe.com/,safe,safe,0.0016589165
vodpod.com/watch/5852855-phil-davis-vs-antonio-rogerio-nogueira-parte-1,safe,safe,0.0014566183
lambgoat.com/news/view.aspx?id=17125,safe,safe,0.008675337
pages.infinit.net/lavalle1/lavalleejean/aqwg47.htm,safe,safe,0.21520501
http://santandr.suupernet.com/Santander1/NuevaVersion/,malicious,malicious,0.89520323
www.isi.edu/lsam/publications/http-perf/,malicious,malicious,0.8658893
en.wikipedia.org/wiki/The_Pianist_(2002_film),safe,safe,0.017386615
yelp.com/biz/tommy-pastrami-irvine,safe,safe,0.014408112
facebook.unitedcolleges.net,malicious,malicious,0.99655867
http://www.vakantiehuislereve.nl/index.php?option=com_content&view=article&id=59&Itemid=63,malicious,malicious,0.9990523
travel.yahoo.com/p-travelguide-2803758-musee_d_art_contemporain_montreal-i,safe,safe,0.008822918
http://125.42.236.207:56235/Mozi.m,malicious,malicious,0.99874544
http://dienlanhvn.com/index.php/tuyn-dng.html,malicious,malicious,0.63845384
neurokampus.pl,malicious,malicious,0.9990184
http://www.attow.com.br/index.php/es/localizacion?tmpl=component&print=1&page=,malicious,malicious,0.99693483
tzseries.gq,malicious,malicious,0.99824405
http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E5%B8%88%E4%BD%9C%E5%93%81/,malicious,malicious,0.9978525
groups.dcs.st-and.ac.uk/~history/Societies/FRS.html,safe,safe,0.054307103
whosdatedwho.com/tpx_4691/eddie-griffin/,safe,safe,0.10991794
http://join-sexchatindo18.91.myz.info/,malicious,malicious,0.9368324
debbifields.com/,safe,safe,0.0038032532
http://www.jin0044.com/cl/?module=System&method=MAdvertis&other=MemberExclusiveII&ExclusiveNo=7,malicious,malicious,0.99229246
tigerland.com/story.html,safe,safe,0.068465054
whsca.org.au,malicious,malicious,0.9894121
linkedin.com/pub/dewitt-davis-iv/10/360/9b1,safe,safe,0.009994447
http://www.eidondigitalgallery.it/index.php?option=com_content&view=article&id=58&Itemid=63&limitstart=2,malicious,malicious,0.999172
bc.edu/bc_org/avp/cas/fnart/art/claudel.html,safe,safe,0.035712242
daviscup.com/en/results/head-to-head/head-to-head.aspx?team1=ISR&team2=POL,safe,safe,0.0028497577
https://pastebin.com/raw/0Pt2tf9B,malicious,malicious,0.99638945
trekmovie.com/2010/09/29/chris-pine-considered-for-lead-in-alex-kurtzmans-directorial-debut-new-unstoppable-imagesposter/,safe,safe,0.003192544
minerva.mills.edu/,safe,safe,0.024068534
www.jqjacobs.net/rock_art/desktops.html,malicious,malicious,0.8418928
http://www.newstudy.net/entrance/_TagScripts/_main_TagScripts.js,malicious,malicious,0.9940764
kmdi.utoronto.ca/about-kmdi/people,safe,malicious,0.5388938
www.badgertronics.com/writings/cvs/index.html,malicious,malicious,0.9219473
http://199.83.206.56:39388/Mozi.m,malicious,malicious,0.9987279
http://www.tersea.com/tersea/equipe,malicious,malicious,0.9709026
http://172.36.16.159:36460/Mozi.m,malicious,malicious,0.99846244
babyeinsteinsale.com/,safe,safe,0.002418995
ratemds.com/filecache/SelectDoctor.jsp?sid=60&searchBy=DLName&letter=L&startRow=1000,safe,safe,0.016080916
expedia.co.uk/Mont-De-Marsan-Landes-Hotels-Pierre-Vacances-Residence-Domaine-De-Gascogne-Biscarosse.h1083575.Hotel-Information,safe,safe,0.013720393
miami-criminal-defense.net/attorney_joe.html,safe,safe,0.020382702
en.goldenmap.com/1987_Rugby_World_Cup,safe,safe,0.0061150193
facebook.com/people/Vanessa-Lengies/100000400599660,safe,safe,0.010717273
www.eweek.com/c/a/Linux-and-Open-Source/Linux-Renews-Desktop-Bid/,malicious,malicious,0.86399245
youtube.com/watch?v=idfMD35QLFU,safe,safe,0.004465103
fbi.gov/wanted/,safe,safe,0.0682919
indeed.com/forum/cmp/The-Walt-Disney-Company---the-Walt-Disney-Studios.html,safe,safe,0.0024784207
nytimes.com/2008/10/21/sports/othersports/21weider.html?adxnnl=1&adxnnlx=1322029044-c8blGQz/cJBrwfTixjBY5g,safe,safe,0.019879758
https://pastebin.com/raw/n4dbY79C,malicious,malicious,0.99800336
http://123.10.20.105:46329/Mozi.m,malicious,malicious,0.99846244
timeout.com/film/reviews/87605/another-year.html,safe,safe,0.0028105378
pollardgrantracing.com/jmckay.html,safe,safe,0.010633767
fixitroger.com/getting_a_routine,safe,safe,0.0030020475
archive.org/stream/legislativestate00henruoft/legislativestate00henruoft_djvu.txt,safe,safe,0.02046299
www.elsevier.com/wps/find/journaldescription.cws_home/621920/description,malicious,safe,0.22615045
http://www.spirit-house.de/index.php?option=com_content&view=article&id=77:im-flow-der-neuen-energie&catid=7:spirituelles&Itemid=5,malicious,malicious,0.99901795
http://totallifechurchjax.com/index.php?option=com_content&view=article&id=180:may-15-teamwork-episode-05&catid=66:teamwork,malicious,malicious,0.99803644
http://www.bellasposa.ro/index.php/rochii-de-ocazie.1,malicious,malicious,0.99929667
yasni.de/annie+chouinard/person+information,safe,safe,0.017012835
sourceforge.net/projects/zenweb/,malicious,malicious,0.91088206
http://www.dblokhuis.nl/diensten/acquisitie,malicious,malicious,0.998718
http://www.alberi.com.br/sementes-e-plantas/22,malicious,malicious,0.9982844
mylittleshoebox.typepad.com/,safe,safe,0.011098981
pipl.com/directory/name/Drinkwater/Sally,safe,safe,0.007066965
http://172.39.76.152:38302/Mozi.m,malicious,malicious,0.99846244
ducks.nhl.com/club/player.htm?id=8462044,safe,safe,0.037261426
www.ticketyahoo.com/page/vote.php?pid=53,safe,safe,0.19519734
youtube.com/watch?v=0NkkUaNLQ-g,safe,safe,0.0034393668
http://www.ciblefamillebrandon.com/nos-nouvelles?start=2,malicious,malicious,0.9955071
jane-finch.com/interviews.htm,safe,safe,0.0038689375
rockmagic.net/guitar-tabs/green-day/minority.crd,safe,safe,0.0044403076
baseball-reference.com/nonmlbpa/wilkijl99.shtml,safe,safe,0.05178839
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FZCJYNlBJDqzeMWW3+%E6%95%99%E5%AE%A4%E3%81%A7%E3%81%84%E3%81%9F%E3%81%9A%E3%82%89%E3%81%95%E3%82%8C%E3%82%8B%E3%83%AD%E3%83%AA%E3%81%A3%E5%AD%90%E9%81%941+%23ero+%23douga+%23agesage,safe,safe,0.054243684
4shared.com/audio/MGshw-GG/Wu_shi_huan-the_pie_ti_ai_ke_t.html,safe,safe,0.0015309453
mcclurespickles.com/contact/,safe,safe,0.029198408
icculus.org/theoraplay/,malicious,malicious,0.7063113
http://219.155.171.238:54437/Mozi.m,malicious,malicious,0.99905694
iprazim-webdesign.com,malicious,malicious,0.99799985
code.google.com/edu/submissions/waterloo-concurrent/index.html,malicious,malicious,0.84769464
rekoveryy1.recovery-fanpagee.tk,malicious,malicious,0.998748
http://kccs.nichost.ru/index.php?option=com_content&view=article&id=118:2012-11-12-09-33-18&catid=17:news&Itemid=35,malicious,malicious,0.99703115
http://www.regencydish.co.uk/about-regency-fish.html,malicious,malicious,0.9979034
correiodecarajas.com.br,malicious,malicious,0.9960627
answers.yahoo.com/question/index?qid=20090520071516AAcnVWv,safe,safe,0.008215904
users.monash.edu.au/~lyeo/Dr_Leslie_Yeo/Publications_files/Yeo_Friend_JEN_1_177_2006.pdf,malicious,malicious,0.826123
techinvaa.000webhostapp.com,malicious,malicious,0.9988698
corkin.com/listings/viewlisting.cfm?listingid=273819,safe,safe,0.006629944
fanbase.com/Dick-Howser,safe,safe,0.0022921562
tripwiser.com/trip_destination-Quebec_Canada?itiNodeId=8ad198fc0cbeb4e4010cbece6e3a0f27&eType=site,safe,safe,0.0031260252
https://500px.com/photo/4889492/desconocido-by-dragox-photo-?from=set&set_id=252278,safe,safe,0.038128674
http://webaccess.co.id/~jfsulfur/gl/here/,malicious,malicious,0.9980421
http://www.rozsiam.com/index.php?option=com_content&view=article&id=73&Itemid=94,malicious,malicious,0.99845797
susietallman.com/about/index.html,safe,safe,0.021696985
manta.com/c/mm6txhg/cassidy-associates,safe,safe,0.061715364
en.wikipedia.org/wiki/Serge_Marcil,safe,safe,0.042253137
manta.com/ic/mt6r1l0/ca/garage-fernand-leblanc-inc,safe,safe,0.0027957559
en.wikipedia.org/wiki/Portal:Indiana/Cities,safe,safe,0.13362747
bcplonline.org/centers/aacenter/afam_localmuseums.html,safe,safe,0.006461203
support.microsoft.com/kb/822384,safe,safe,0.17654651
rapartists.com/labels/115/Hieroglyphics_Imperium_Recordings,safe,safe,0.007138312
http://deriair.com.au/index.php?page=shop.product_details&product_id=42&flypage=flypage.tpl&pop=0&option=com_virtuemart&Itemid=64,malicious,malicious,0.9964001
imdb.com/name/nm0537559/,safe,safe,0.007979929
redlacpost.com/,safe,safe,0.01507014
http://www.masnutricion.cl/nutri/index.php?option=com_content&view=article&id=3&Itemid=55,malicious,malicious,0.99902666
freeform.org/music/e/Charles_Earland.html,safe,safe,0.037305593
twincitieshalloweencentral.com/,safe,safe,0.10868049
theodora.com/wfbcurrent/slovenia/slovenia_government.html,safe,safe,0.0060765147
osulibrary.oregonstate.edu/specialcollections/coll/harris/catalogue/harris3_1-10.html,safe,safe,0.17834675
extraprolific.com/,safe,safe,0.0025839806
caroline-bell.com,malicious,malicious,0.99899584
faithbreakthroughs.org,malicious,malicious,0.9993059
http://weiterbildungskolleg-lippstadt.de/index.php?option=com_content&view=article&id=115:beckum-intro&catid=45&Itemid=71,malicious,malicious,0.99927443
ballotpedia.org/wiki/index.php/Ray_Pilon,safe,safe,0.008254707
https://pastebin.com/raw/h3qWDwLh,malicious,malicious,0.9975467
governmentrepohomes.com/homes/IOWA/CLINTON.html,safe,safe,0.026941478
http://45.95.168.253/uranium/uranium.spc,malicious,malicious,0.9991116
http://206.189.209.253/SBIDIOT/sh4,malicious,malicious,0.9969891
geneasearch.com/surnames/surnamesg.htm,safe,safe,0.01960957
cbssports.com/mlb/players/playerpage/1600755/eric-sogard,safe,safe,0.014514506
http://www.sdbrilliant.co.th/backup/gallery/includes/dfgd64g5d4g65d64r5g6d5g6rd65g465/pp/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0e4cca90fe3d6024d51cbfdcc6d75a091e4cca90fe3d6024d51cbfdcc6d75a091,malicious,malicious,0.9100964
imdb.com/title/tt0224606/combined,safe,safe,0.026747763
twitpic.com/6de209,safe,safe,0.005635023
ottawacitizen.com/news/municipal-election/next-mayor.html,safe,safe,0.005158365
http://www.notaria72.mx/sitio/index.php?option=com_content&view=article&id=84&Itemid=136,malicious,malicious,0.9990164
http://111.43.223.142:43947/Mozi.m,malicious,malicious,0.99898773
lyrics007.com/Pep%20Love%20Lyrics/Pacific%20Heights%20Lyrics.html,safe,safe,0.0025921464
topics.nytimes.com/topics/reference/timestopics/people/p/frank_jr_pallone/index.html,safe,safe,0.13487756
www.billybear4kids.com/holidays/thanksgiving/desktop.htm,malicious,malicious,0.68364394
www.wi.uni-muenster.de/international/,malicious,malicious,0.7753176
http://www.dyedu.cn/UserFiles/Admin/UploadFiles/20101203030206803.jpg,malicious,malicious,0.99641687
http://www.dyedu.cn/UserFiles/Admin/UploadFiles/20101203030206803.jpg,malicious,malicious,0.99641687
en.wikipedia.org/wiki/French_people,safe,safe,0.04589355
http://www.vnic.co/trang-chu/220-thanh-lap-cong-ty-co-von-nuoc-ngoai.html,malicious,malicious,0.9610409
www.angelfire.com/de/draf/,malicious,malicious,0.99367726
http://dyetr.com/index.php?limitstart=6,malicious,malicious,0.9600842
http://185.233.186.129/Demon.i686,malicious,malicious,0.9986986
thebraziltimes.com/story/1239113.html,safe,safe,0.008968234
http://www.thc-hanau.de/index.php/component/jevents/day.listevents/2013/01/21/-,malicious,malicious,0.97943383
www.angelfire.com/sc2/dixielift/,malicious,malicious,0.9946009
boston.com/bostonglobe/obituaries/articles/2010/06/19/maureen_forrester_contralto_had_rich_versatile_voice_at_79/,safe,safe,0.0019745827
http://liegen-sitzen.de/ueber-uns/beratungskompetenz,malicious,malicious,0.9942463
http://weiterbildungskolleg-lippstadt.de/index.php?option=com_content&view=article&id=114&Itemid=131,malicious,malicious,0.9992736
http://seesaawiki.jp/pathofexile/d/%a5%f4%a5%a1%a1%bc%a5%eb%a5%b9%a5%ad%a5%eb%a4%ce%bb%c8%cd%d1,safe,safe,0.039369702
manta.com/c/mtwbj41/margolis-richard-j,safe,safe,0.0185799
website-tools.net/google-keyword/word/catherine+faylen,safe,safe,0.23761606
evri.com/organization/carolina-railhawks-0x57612,safe,safe,0.00196141
shop.ticketluck.com/san-diego-state-aztecs-tickets/,safe,safe,0.06530231
http://jetrack.net/Index.php/appliances/kitchen-appliances/microwave-ovens.html,malicious,malicious,0.9664453
forum.saxontheweb.net/showthread.php?66931-Circle-of-Fifths,safe,safe,0.013766885
http://www.ccent.com.au/index.php?option=com_content&view=article&id=63:mirrorball-express&catid=48:corporate-shows&Itemid=186,malicious,malicious,0.99882925
moonshine-still.com/,safe,safe,0.022084057
http://mtsx.com.cn/UploadFiles/2011-08/admin/http_imgload.cgi%20(10).jpg,malicious,malicious,0.99374413
supermercadoasiatico.cl/docs/ben/ec120e8dfbeb7481ff83bb8c7a2c3c05/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,safe,safe,0.044932485
http://128.199.96.14/bins/ppc,malicious,malicious,0.99922734
http://165.22.80.89/yoyobins.sh,malicious,malicious,0.99908406
urbanenergyci.com,malicious,malicious,0.99833095
big12hoops.com/2010/12/29/1899409/texas-tech-vs-new-mexico-preview-should-they-switch-conferences,safe,safe,0.0032781959
www.softwarepreservation.org/projects/LISP/,malicious,malicious,0.767293
sturvs.com/345585/,safe,safe,0.029818296
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6027146,safe,safe,0.0026904345
http://aksniwka.com/index.html,malicious,malicious,0.9756811
www.telluri.com/lin/dnd/,malicious,malicious,0.98374647
bit.ly/Q2yNco,safe,safe,0.0438357
web.me.com/wordybug/Milking_the_Novelty.html,safe,safe,0.07512212
http://www.zaehringer.org/index.php?option=com_wrapper&view=wrapper&Itemid=90,malicious,malicious,0.99895
sports.yahoo.com/mlb/players/6419,safe,safe,0.09494221
http://deboerschilders.nl/index.php/projecten/1-herenhuis/detail/2-patrick-en-suzanne-utrecht-031?tmpl=component,malicious,malicious,0.95179534
http://162.212.113.10:50151/Mozi.m,malicious,malicious,0.9988961
pertubuhanpeladang.com.my/sgketereh/modules/mod_custom/cef4fbda6693c6007959f18f9536438f/,safe,safe,0.07421309
webloginseguro.co,malicious,malicious,0.99903333
freeregisters19.blogspot.ca/,safe,safe,0.019476473
http://www.malsaker.nu/utstallningar/kommande-utstallningar,malicious,malicious,0.99889225
http://io9.com/5930434/is-the-birth-of-bane-hidden-in-tom-hardys-star-trek-nemesis-screen-test,safe,safe,0.0027401447
brookislandrecords.com/,safe,safe,0.0032568574
sbnation.com/mlb/players/161/jermaine-dye,safe,safe,0.011473417
pitch.com/plog/archives/2010/10/15/turner-gill-kansas-football-coach-shoots-straight-were-not-a-very-good-football-team,safe,safe,0.0022959113
http://greatplainschurch.org/goehner-campus/ministries/hope-movement-2010.html,malicious,malicious,0.9334779
coachfromwithin.com/en/index.htm,malicious,malicious,0.58824044
http://www.werderfan-fahrten.de/index.php?option=com_phocagallery&view=detail&catid=4:saison-1011-hinrunde&id=38:bayern-werder-2010-2011f10&tmpl=component&Itemid=63,malicious,malicious,0.99919325
http://moviepilot.com/quizzes/2015/05/08/which-deadly-disease-would-you-most-likely-get-infected-by-2905748,safe,safe,0.006829381
jaguardriversbop.co.nz,malicious,malicious,0.9968932
craiggallivan.com/facte/501770d4004eebb1fe1829d584800fb3/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,safe,safe,0.105989754
http://autored.mx/index.php?option=com_content&view=category&layout=blog&id=3&Itemid=16&limitstart=9,malicious,malicious,0.99511087
http://205.185.118.62/Pandoras_Box/pandora.x86,malicious,malicious,0.9992596
http://www.mgbernhardzell.ch/index.php/geschichte/55-tannenbergmusikanten,malicious,malicious,0.9992467
http://nguyentandung.org/bao-ha-noi-moi-thua-nhan-dua-tin-sai-vu-an-chan-dua-hau.html,safe,safe,0.004750252
http://118.172.143.198:45774/Mozi.m,malicious,malicious,0.99905694
oetiker.ch/dtbrc.cgi,malicious,safe,0.047304153
http://pastehtml.com/view/b1jtwq8xc.html,malicious,malicious,0.99777865
http://totallifechurchjax.com/index.php?option=com_content&view=article&id=182:may-29-teamwork-episode-07&catid=66:teamwork,malicious,malicious,0.99803644
legacy.com/obituaries/heraldtribune/obituary.aspx?n=donald-m-grant&pid=131622351&fhid=9085,safe,safe,0.0045187473
ibiblio.org/hyperwar/USN/ships/dafs/AP/ap171.html,safe,safe,0.020860076
https://pastebin.com/raw/utbzF3eC,malicious,malicious,0.9970169
http://www.feilonline.com/index.php/videos/37-newsflash/124-thd-op,malicious,malicious,0.9009094
epodunk.com/cgi-bin/genInfo.php?locIndex=5160,safe,safe,0.0038635135
https://spdtextile.com/sport/157Cl2.exe,malicious,malicious,0.999315
http://everdesign.com.au/index.php?option=com_virtuemart&Itemid=53,malicious,malicious,0.9930994
allthingsoakland.wordpress.com/,safe,safe,0.03229779
kgjgkjg.3owl.com/siasia1.html,safe,safe,0.022444844
http://www.smos.cn/Service.asp?id=6,malicious,malicious,0.98557025
http://www.abovestandard.nl/marbella-beschikbaarheid,malicious,malicious,0.9989644
droumangaines.cf,malicious,malicious,0.9984661
http://45.236.68.197:55957/Mozi.m,malicious,malicious,0.99858046
bellorchestre.com/,safe,safe,0.006332338
id-supp.paymentsrev.srv928.com-paypacc73.com,malicious,malicious,0.9934042
facebook.com/entradasdelcaracasfc,safe,safe,0.009069145
http://www.szgmd.com/hoss.htm,malicious,malicious,0.9982499
http://blueanchor.nl/dintelmarkt/page/search.html,malicious,malicious,0.99293077
fargoformayor.com/,safe,safe,0.0020505786
songarea.com/music-codes/brownie_mcghee.html,safe,safe,0.0065532327
facebook.com/yolanda.lowry,safe,safe,0.005560398
http://www.uklady.walery.com.pl/index.php/component/mailto/index.html?tmpl=component&link=41b61221c5aef32f457cf2406d46961195878008,malicious,malicious,0.576395
shop.selectcellars.com.au,malicious,malicious,0.99222887
jimvallance.com/01-music-folder/songs-folder-may-27/pg-song-bto-jamaica.htm,safe,safe,0.0015190244
mylife.com/c-2076047181,safe,safe,0.0029345155
fangraphs.com/not/index.php/hittracking-miguel-olivos-raburn-aided-home-run/,safe,safe,0.0027800798
rawstory.com/exclusives/byrne/david_dreier_outed_brad_smith_gay_920.htm,safe,safe,0.0019705892
www.pneac.org/printprocesses/screen/,malicious,malicious,0.975614
alibrariansquietramblings.blogspot.com/,safe,safe,0.015785813
citadelcochin.com,malicious,malicious,0.9984543
streamfinder.com/internet-radio-station/29310/kmbz-980-am-news-radio/,safe,safe,0.002107203
http://media1.napady.net/files/media1:50f87b9ad3c89.exe.upl/dustwor,malicious,malicious,0.9238649
icloud-find-suporte.com,malicious,malicious,0.9977364
youtube.com/watch?v=8Q8KSJ_zyzk,safe,safe,0.0026071072
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/430f0d274abdef9a275f450c271211d9/,malicious,malicious,0.85189027
https://mymweb-owner.at.ua/Email-LoginAccess.htm,malicious,malicious,0.99756193
m.southcoasttoday.com/apps/pbcs.dll/article?AID=/20110414/NEWS03/104140322/-1/WAP06&template=wapart&m_section=,safe,safe,0.11683887
blog.nabatakoutdoors.com/opl/go.php,safe,safe,0.25001281
passwordtools.com/webpsw/,malicious,malicious,0.8435364
uk.ask.com/wiki/Phoney_War,safe,safe,0.06382835
http://37.49.230.2/bins/DEMONS.arm7,malicious,malicious,0.99924654
http://www.tev-bruchsal.de/index.php?view=article&id=29:sponsoren&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=49,malicious,malicious,0.99859995
berkahjaya.id,malicious,malicious,0.99881846
shoprite.com/pd/Green-and-Blacks/Cocoa-Powder-Organic/4-40-oz/708656100128/,safe,safe,0.0025458932
members.optusnet.com.au/binyomin/,malicious,malicious,0.81815565
linkedin.com/company/standard-life,safe,safe,0.00701946
absoluteastronomy.com/topics/List_of_notable_accidents_and_incidents_on_commercial_aircraft,safe,safe,0.010466933
account-google-com.ngate.my,malicious,malicious,0.9676986
soundcloud.com/rafab,safe,safe,0.014456153
siegelproductions.ca/filmfanatics/montwff.htm,safe,safe,0.04294783
http://198.98.60.38/ap/az.sh4,malicious,malicious,0.99891937
lead411.com/company_CopakenWhiteBlitt_Marquis_18291.html,safe,safe,0.0020521283
fanpop.com/spots/chuck/quiz/show/2487/what-country-actress-yvonne-strahovski-who-plays-sarah-walker-from,safe,safe,0.012178481
jewishrecipes.org/recipes/kosher-meat/smoked-meats/index.html,safe,safe,0.0034792423
rootsweb.ancestry.com/~cascgs/caldwell/aqwg05.htm,safe,safe,0.068127334
historycooperative.org/journals/llt/53/olson.html,safe,safe,0.1721381
www.trellian.com/partner.htm,malicious,malicious,0.9652942
imdb.com/name/nm0173725/,safe,safe,0.013748229
http://www.fridelab.com.br/noticias/outubro-rosa-tem-dobro-de-exames-de-mama-realizados-em-comparacao-com-outros-meses,malicious,safe,0.21593535
alexandrastewart.bandcamp.com/,safe,safe,0.017152786
http://www.forum.samceline.de/account.google.php?iatk%1s%00%1g%23oyuyvi%2v=933,malicious,malicious,0.92532504
http://37.49.230.234/bins/911.mpsl,malicious,malicious,0.9990804
www.dancingshadows.net/Witchfire/,malicious,safe,0.40816993
https://apbfiber.com/openme/144912345.exe,malicious,malicious,0.99876356
bulgariafocus.com/bulgariantvandmovies.html,safe,safe,0.017020106
laughscomedy.com/,safe,safe,0.0025084019
http://www.destro.nl/index.php/components/com_phocagallery/assets/images/icon-phoca-logo-seal.png,malicious,malicious,0.8911523
noelleanneosullivan.wordpress.com/,safe,safe,0.05839789
ligonierliving.blogspot.com/2011/07/looking-at-ligonier-historic-district.html,safe,safe,0.009504199
lexology.com/Firms/detail.aspx?f=655,safe,safe,0.0026395917
stpaul.gov/index.asp?NID=278,safe,safe,0.020002067
http://chelurao.ru/index.php?option=com_content&view=article&id=17&Itemid=21&lang=ru,malicious,malicious,0.99886006
zimbio.com/Kelly+Blatz,safe,safe,0.008977771
metacafe.com/watch/4183518/agnes_browne_movie_trailer/,safe,safe,0.003097117
http://www.leblancathletisme.fr/index.php?option=com_mad4joomla&jid=5&Itemid=65,malicious,malicious,0.9989371
http://www.trees-partner.ch/index.php?option=com_content&view=article&id=10&Itemid=6&fontstyle=f-default,malicious,malicious,0.99857527
alibris.com/search/movies/actor/Rodney%20Eastman,safe,safe,0.004152417
http://www.notaria72.mx/sitio/index.php?option=com_content&view=article&id=83&Itemid=135,malicious,malicious,0.9989984
http://rabbikramerslegacy.com/tributes/stories-encounters/item/56-rush-to-the-hospital,malicious,malicious,0.9165872
urbanizacionmonteprincipe.com,malicious,malicious,0.996715
https://medium.com/dan-sanchez/between-the-rivers-and-before-the-state-aed3b562c2fe?source=latest,safe,safe,0.0062084794
ubi.com/ENCA/Info/Info.aspx?tagname=TourPolicy,safe,safe,0.06551981
