url_original,normalized_url,url_length,Shortining_Service,having_ip_address,subdomain_count,subdomain_ratio,path_depth,path_length,param_count,digit_letter_ratio,domain_entropy,path_entropy,total_special_char,special_char_ratio,risky_tld,tld_length,suspicious_word_count,url_upper_ratio,repeated_char_count,path_token_count,unique_bigrams,unique_trigrams,has_whois,domain_age_days,label
boxrec.com/list_bouts.php?human_id=352&cat=boxer,http://boxrec.com/list_bouts.php?human_id=352&cat=boxer,55,0,0,0,0.0,1,15,2,0.075,2.9219280948873623,3.506890595608519,8,0.14545454545454545,0,3,0,0.0,2,1,0,0,1,9355,safe
wn.com/List_of_Toronto_Maple_Leafs_players,http://wn.com/List_of_Toronto_Maple_Leafs_players,49,0,0,0,0.0,1,36,0,0.0,2.584962500721156,3.8956388075276673,6,0.12244897959183673,0,3,0,0.08163265306122448,2,1,0,0,1,11139,safe
http://egyptavia.com/index.php?option=com_content&view=article&id=16&Itemid=28,http://egyptavia.com/index.php?option=com_content&view=article&id=16&Itemid=28,78,0,0,0,0.0,1,10,4,0.06779661016949153,3.546593564294939,3.1219280948873624,11,0.14102564102564102,0,3,0,0.01282051282051282,2,1,0,0,0,0,malicious
jamaicaobserver.com/entertainment/VP-Records-pays-homage-to-Joel-Chin_9467726,http://jamaicaobserver.com/entertainment/VP-Records-pays-homage-to-Joel-Chin_9467726,84,0,0,0,0.0,2,58,0,0.109375,3.471354487013929,4.551525175975549,8,0.09523809523809523,0,3,0,0.05952380952380952,3,2,1,0,1,10243,safe
tjrpics.livejournal.com/,http://tjrpics.livejournal.com/,31,0,0,1,0.043478260869565216,1,1,0,0.0,3.9148663038831,-0.0,2,0.06451612903225806,0,3,0,0.0,2,0,0,0,1,9655,safe
covfad.org.ng/wetvods,http://covfad.org.ng/wetvods,28,0,0,1,0.07692307692307693,1,8,0,0.0,3.238901256602631,3.0,2,0.07142857142857142,0,2,0,0.0,2,1,0,0,1,0,safe
kusports.com/games/mens-basketball/2010/nov/26/kansas-vs-ohio/,http://kusports.com/games/mens-basketball/2010/nov/26/kansas-vs-ohio/,69,0,0,0,0.0,7,50,0,0.12244897959183673,3.2516291673878226,4.048047190938307,4,0.057971014492753624,0,3,0,0.0,3,6,5,4,1,9998,safe
http://www.hhp.fi/index.php?option=com_rsgallery2&gid=19,http://hhp.fi/index.php?option=com_rsgallery2&gid=19,52,0,0,0,0.0,1,10,2,0.07894736842105263,2.2516291673878226,3.1219280948873624,7,0.1346153846153846,0,2,0,0.0,4,1,0,0,1,3679,malicious
https://www.stackoverflow.com/,https://stackoverflow.com/,26,0,0,0,0.0,1,1,0,0.0,3.6901165175936645,-0.0,1,0.038461538461538464,0,3,0,0.0,2,0,0,0,1,7938,safe
mpprg.mcgill.ca/professors.html,http://mpprg.mcgill.ca/professors.html,38,0,0,1,0.06666666666666667,1,16,0,0.0,3.106890595608519,3.452819531114783,3,0.07894736842105263,0,2,0,0.0,5,1,0,0,1,9109,safe
trendscape.com/site/tv5.ca,http://trendscape.com/site/tv5.ca,33,0,0,0,0.0,2,12,0,0.04,3.521640636343318,3.2516291673878226,2,0.06060606060606061,0,3,0,0.0,2,2,1,0,1,10096,safe
http://superbahisgirisadresimiz.blogspot.com,http://superbahisgirisadresimiz.blogspot.com/,45,1,0,1,0.02702702702702703,1,1,0,0.0,3.9465059074343403,-0.0,2,0.044444444444444446,0,3,0,0.0,2,0,0,0,0,0,malicious
agtecnlogy.com,http://agtecnlogy.com/,22,0,0,0,0.0,1,1,0,0.0,3.3787834934861753,-0.0,1,0.045454545454545456,0,3,0,0.0,2,0,0,0,0,0,malicious
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1919:1001765&tmpl=component&Itemid=49,http://ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1919:1001765&tmpl=component&Itemid=49,146,0,0,0,0.0,1,10,6,0.1509433962264151,3.25,3.1219280948873624,18,0.1232876712328767,0,2,0,0.00684931506849315,5,1,0,0,1,0,malicious
www.sivamdesign.com/scripts/,http://sivamdesign.com/scripts/,31,0,0,0,0.0,2,9,0,0.0,3.506890595608519,2.725480556997868,1,0.03225806451612903,0,3,0,0.0,2,1,0,0,1,8487,malicious
harksbacktoasimplertime.blogspot.com/2008/02/cambodian-rocks-volume-1.html,http://harksbacktoasimplertime.blogspot.com/2008/02/cambodian-rocks-volume-1.html,81,1,0,1,0.027777777777777776,3,38,0,0.11290322580645161,3.9193819456463714,4.411758105264182,6,0.07407407407407407,0,3,0,0.0,3,3,2,1,0,0,safe
marist.edu/financialaid/,http://marist.edu/financialaid/,31,0,0,0,0.0,2,14,0,0.0,3.3219280948873626,2.8423709931771084,1,0.03225806451612903,0,3,0,0.0,2,1,0,0,1,13169,safe
http://www.toscanagroup.it/index.php?option=com_content&view=article&id=98&Itemid=113&lang=it,http://toscanagroup.it/index.php?option=com_content&view=article&id=98&Itemid=113&lang=it,89,0,0,0,0.0,1,10,5,0.07462686567164178,3.506890595608519,3.1219280948873624,13,0.14606741573033707,0,2,0,0.011235955056179775,3,1,0,0,1,519,malicious
http://217.171.151.99:15734/.i,http://217.171.151.99:15734/.i,30,0,1,2,0.1,1,3,0,3.2,2.8709505944546687,1.584962500721156,4,0.13333333333333333,0,8,0,0.0,3,1,0,0,1,0,malicious
sustainlane.com/jobs/executive-assistant-earthjustice/R1MXI97D7OLSP8R12IWHBY8YLSP8,http://sustainlane.com/jobs/executive-assistant-earthjustice/R1MXI97D7OLSP8R12IWHBY8YLSP8,89,0,0,0,0.0,3,67,0,0.1267605633802817,3.506890595608519,4.9041717063986034,3,0.033707865168539325,0,3,0,0.21348314606741572,3,3,2,1,1,7469,safe
trueknowledge.com/q/what_happened_on_4_january_1980,http://trueknowledge.com/q/what_happened_on_4_january_1980,58,0,0,0,0.0,2,34,0,0.11904761904761904,3.6901165175936645,4.135564959585625,6,0.10344827586206896,0,3,0,0.0,3,2,1,0,1,7896,safe
http://www.ayseteyze.com.tr/iletisim.html,http://ayseteyze.com.tr/iletisim.html,37,0,0,1,0.0625,1,14,0,0.0,3.327819531114783,3.0391486719030705,3,0.08108108108108109,0,2,0,0.0,2,1,0,0,1,6730,malicious
guardian.co.uk/film/walt-disney-company,http://guardian.co.uk/film/walt-disney-company,46,0,0,1,0.07142857142857142,2,25,0,0.0,3.3787834934861753,4.003856189774725,4,0.08695652173913043,0,2,0,0.0,2,2,1,0,1,10642,safe
http://www.unfallhilfe-bayern.de/index.php/component/banners/click/5,http://unfallhilfe-bayern.de/index.php/component/banners/click/5,64,0,0,0,0.0,5,36,0,0.019230769230769232,3.6537567082870015,4.017593238793311,3,0.046875,0,2,0,0.0,4,5,4,3,0,0,malicious
http://62.171.183.29/1337ghost.armv6l,http://62.171.183.29/1337ghost.armv6l,37,0,1,2,0.15384615384615385,1,17,0,1.0714285714285714,2.8150724101159437,3.9698157824268097,4,0.10810810810810811,0,2,0,0.0,3,1,0,0,0,0,malicious
northjersey.com/obituaries/120531409_Joseph_Lazzara__bakery_owner__Passaic_politician.html,http://northjersey.com/obituaries/120531409_Joseph_Lazzara__bakery_owner__Passaic_politician.html,97,0,0,0,0.0,2,75,0,0.1232876712328767,3.506890595608519,4.625289857076009,10,0.10309278350515463,0,3,0,0.030927835051546393,6,2,1,0,1,10584,safe
'us.diablo.com.zh-boh.in/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:\%2F\%2Fwww.battle.net\%2Faccount\%2F',http://'us.diablo.com.zh-boh.in/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:\%2F\%2Fwww.battle.net\%2Faccount\%2F',125,0,0,3,0.125,1,11,4,0.05813953488372093,3.8035088547976783,3.2776134368191157,20,0.16,0,2,2,0.032,8,1,0,0,1,0,safe
libreriauniverso.it/scheda.php?id=9780071484800,http://libreriauniverso.it/scheda.php?id=9780071484800,54,0,0,0,0.0,1,11,1,0.3939393939393939,3.471354487013929,3.095795255000934,4,0.07407407407407407,0,2,0,0.0,4,1,0,0,1,9119,safe
nationalfootballpost.com/Steelers-sign-Dwayne-Wright-cut-Demetrius-Taylor.html,http://nationalfootballpost.com/Steelers-sign-Dwayne-Wright-cut-Demetrius-Taylor.html,85,1,0,0,0.0,1,54,0,0.0,3.4235332098491886,4.256853187541596,8,0.09411764705882353,0,3,0,0.058823529411764705,5,1,0,0,0,0,safe
hudradontest.net,http://hudradontest.net/,24,0,0,0,0.0,1,1,0,0.0,3.327819531114783,-0.0,1,0.041666666666666664,0,3,0,0.0,2,0,0,0,0,0,malicious
http://37.49.230.199/Pandoras_Box/pandora.m68k,http://37.49.230.199/Pandoras_Box/pandora.m68k,46,0,1,2,0.15384615384615385,2,26,0,0.5,2.8150724101159437,3.902174814211728,5,0.10869565217391304,0,3,0,0.043478260869565216,3,2,1,0,1,0,malicious
facebook.com/robertjr.samson,http://facebook.com/robertjr.samson,35,0,0,0,0.0,1,16,0,0.0,3.0220552088742005,3.452819531114783,2,0.05714285714285714,0,3,0,0.0,3,1,0,0,0,0,safe
taney.org/taney2.htm,http://taney.org/taney2.htm,27,0,0,0,0.0,1,11,0,0.05,3.169925001442312,3.2776134368191157,2,0.07407407407407407,0,3,0,0.0,2,1,0,0,0,0,safe
http://www.thc-hanau.de/index.php/component/jtags/hockeycamp/index.html,http://thc-hanau.de/index.php/component/jtags/hockeycamp/index.html,67,0,0,0,0.0,5,48,0,0.0,3.2516291673878226,4.1394608760283615,4,0.05970149253731343,0,2,0,0.0,2,5,4,3,1,0,malicious
forumjar.com/list/507,http://forumjar.com/list/507,28,0,0,0,0.0,2,9,0,0.15789473684210525,3.084962500721156,2.94770277922009,1,0.03571428571428571,0,3,0,0.0,2,2,1,0,0,0,safe
http://szgs.ru/news/news-of-the-company/67-2009-08-17-11-13-08.html,http://szgs.ru/news/news-of-the-company/67-2009-08-17-11-13-08.html,67,0,0,0,0.0,3,53,0,0.47058823529411764,2.521640636343318,4.316713142875063,11,0.16417910447761194,0,2,0,0.0,4,3,2,1,1,6632,malicious
ca.linkedin.com/pub/dir/+/Bourcier,http://ca.linkedin.com/pub/dir/+/Bourcier,41,0,0,1,0.06666666666666667,4,19,0,0.0,3.3735572622751855,3.3660913291191923,3,0.07317073170731707,0,3,0,0.024390243902439025,2,4,3,2,0,0,safe
sedl.org/loteced/scenarios/arabic_splendors.html,http://sedl.org/loteced/scenarios/arabic_splendors.html,55,0,0,0,0.0,3,40,0,0.0,3.0,4.008694969562843,3,0.05454545454545454,0,3,0,0.0,2,3,2,1,1,11540,safe
http://svadebny.com/index.php?option=com_flippingbook&view=book&id=7,http://svadebny.com/index.php?option=com_flippingbook&view=book&id=7,68,0,0,0,0.0,1,10,3,0.018518518518518517,3.584962500721156,3.1219280948873624,9,0.1323529411764706,0,3,0,0.0,5,1,0,0,0,0,malicious
http://www.voile35.com/index.php?option=com_content&view=article&id=52&Itemid=55,http://voile35.com/index.php?option=com_content&view=article&id=52&Itemid=55,76,0,0,0,0.0,1,10,4,0.10909090909090909,3.2776134368191157,3.1219280948873624,11,0.14473684210526316,0,3,0,0.013157894736842105,3,1,0,0,0,0,malicious
http://www.bcm-shop.de/home.html?page=shop.browse&category_id=78,http://bcm-shop.de/home.html?page=shop.browse&category_id=78,60,0,0,0,0.0,1,10,2,0.044444444444444446,3.4594316186372973,2.9219280948873623,9,0.15,0,2,0,0.0,2,1,0,0,1,0,malicious
http://198.98.59.174/ap/ad.mips,http://198.98.59.174/ap/ad.mips,31,0,1,2,0.15384615384615385,2,11,0,0.8333333333333334,2.6612262562697895,2.913977073182752,4,0.12903225806451613,0,3,0,0.0,2,2,1,0,1,0,malicious
http://torcache.net/torrent/3FA7E9EAAB358C5F3814419DAF78D55D67AA7909.torrent?title=[kickass.to]kingsman.the.secret.service.2014.hc.720p.hdrip.x264.ac3.titan,http://torcache.net/torrent/3FA7E9EAAB358C5F3814419DAF78D55D67AA7909.torrent?title=[kickass.to]kingsman.the.secret.service.2014.hc.720p.hdrip.x264.ac3.titan,156,0,0,0,0.0,2,57,1,0.35353535353535354,3.084962500721156,4.279743961305429,15,0.09615384615384616,0,3,0,0.10256410256410256,9,2,1,0,1,5258,safe
freebase.com/view/en/davis_cup,http://freebase.com/view/en/davis_cup,37,0,0,0,0.0,3,18,0,0.0,3.188721875540867,3.5724312513221195,2,0.05405405405405406,0,3,1,0.0,3,3,2,1,1,8022,safe
http://www.jsjgw.com/index.html,http://jsjgw.com/index.html,27,0,0,0,0.0,1,11,0,0.0,2.94770277922009,3.4594316186372973,2,0.07407407407407407,0,3,0,0.0,2,1,0,0,1,6990,malicious
http://www.latarnik.eu/index.php?option=com_contact&view=contact&id=1&Itemid=10,http://latarnik.eu/index.php?option=com_contact&view=contact&id=1&Itemid=10,75,0,0,0,0.0,1,10,4,0.05263157894736842,3.2776134368191157,3.1219280948873624,11,0.14666666666666667,0,2,0,0.013333333333333334,2,1,0,0,1,0,malicious
linkedin.com/pub/dir/tamara/barrett,http://linkedin.com/pub/dir/tamara/barrett,42,0,0,0,0.0,4,23,0,0.0,3.2516291673878226,3.186392934223819,1,0.023809523809523808,0,3,0,0.0,4,4,3,2,1,8357,safe
https://500px.com/photo/68956601/under-fog-by-dragox-photo-?from=set&set_id=1329779,https://500px.com/photo/68956601/under-fog-by-dragox-photo-?from=set&set_id=1329779,83,0,0,0,0.0,3,42,2,0.375,2.94770277922009,4.234479554133744,11,0.13253012048192772,0,3,0,0.0,5,3,2,1,1,7728,safe
www.linabtechnologies.com/tmp/705cea03a07f3d5daf4d3c7482f76550/Einloggen.htm,http://linabtechnologies.com/tmp/705cea03a07f3d5daf4d3c7482f76550/Einloggen.htm,79,0,0,0,0.0,3,51,0,0.39215686274509803,3.6897037321995474,4.461161861367233,2,0.02531645569620253,0,3,0,0.012658227848101266,4,3,2,1,0,0,safe
http://www.simmeurope.com/index.php?option=com_content&view=article&id=1&Itemid=27,http://simmeurope.com/index.php?option=com_content&view=article&id=1&Itemid=27,78,0,0,0,0.0,1,10,4,0.05,3.1820058147602133,3.1219280948873624,11,0.14102564102564102,0,3,0,0.01282051282051282,3,1,0,0,0,0,malicious
failsafefilms.ie/,http://failsafefilms.ie/,24,0,0,0,0.0,1,1,0,0.0,2.9056390622295662,-0.0,1,0.041666666666666664,0,2,0,0.0,2,0,0,0,1,5660,safe
https://apbfiber.com/openme/520d200d42d3_18d30d11.exe,https://apbfiber.com/openme/520d200d42d3_18d30d11.exe,53,0,0,0,0.0,2,33,0,0.5,3.4182958340544896,3.7983512260625822,3,0.05660377358490566,0,3,0,0.0,4,2,1,0,1,2152,malicious
http://www.guillermoroses.net/index.php?option=com_content&view=article&id=114&Itemid=111&lang=en,http://guillermoroses.net/index.php?option=com_content&view=article&id=114&Itemid=111&lang=en,93,0,0,0,0.0,1,10,5,0.08571428571428572,3.4613201402110083,3.1219280948873624,13,0.13978494623655913,0,3,0,0.010752688172043012,5,1,0,0,0,0,malicious
youtube.com/watch?v=TjnX2RUWJO0,http://youtube.com/watch?v=TjnX2RUWJO0,38,0,0,0,0.0,1,6,1,0.06896551724137931,3.095795255000934,2.584962500721156,3,0.07894736842105263,0,3,0,0.18421052631578946,2,1,0,0,0,0,safe
legacy.com/obituaries/heraldtribune/obituary.aspx?n=donald-m-grant&pid=131622351&fhid=9085,http://legacy.com/obituaries/heraldtribune/obituary.aspx?n=donald-m-grant&pid=131622351&fhid=9085,97,0,0,0,0.0,3,39,3,0.19117647058823528,3.1219280948873624,3.957852539097701,10,0.10309278350515463,0,3,0,0.0,3,3,2,1,1,11554,safe
www.hackerland.de/crackerland/,http://hackerland.de/crackerland/,33,0,0,0,0.0,2,13,0,0.0,3.238901256602631,3.0850551027564768,1,0.030303030303030304,0,2,0,0.0,2,1,0,0,1,0,malicious
http://www.holidayclub-mtb.com/holiday/index.php?option=com_content&view=article&id=52&Itemid=83,http://holidayclub-mtb.com/holiday/index.php?option=com_content&view=article&id=52&Itemid=83,92,0,0,0,0.0,2,18,4,0.056338028169014086,3.721611723969901,3.614369445886757,12,0.13043478260869565,0,3,0,0.010869565217391304,2,2,1,0,1,5606,malicious
https://pastebin.com/raw/3PqeeV5H,https://pastebin.com/raw/3PqeeV5H,33,0,0,0,0.0,2,13,0,0.08,3.584962500721156,3.3927474104487847,1,0.030303030303030304,0,3,0,0.09090909090909091,3,2,1,0,1,8417,malicious
http://distractify.com/post/related/id/555373934a0c4b5d1246c505/skip/40/limit/10/back/0,http://distractify.com/post/related/id/555373934a0c4b5d1246c505/skip/40/limit/10/back/0,87,0,0,0,0.0,10,65,0,0.4897959183673469,3.506890595608519,4.266781137052228,1,0.011494252873563218,0,3,0,0.0,3,10,9,8,1,4617,safe
http://www.mistyskor.is/index.php,http://mistyskor.is/index.php,29,0,0,0,0.0,1,10,0,0.0,3.0220552088742005,3.1219280948873624,2,0.06896551724137931,0,2,0,0.0,2,1,0,0,0,0,malicious
userproplugin.com,http://userproplugin.com/,25,0,0,0,0.0,1,1,0,0.0,3.616874605956222,-0.0,1,0.04,0,3,0,0.0,2,0,0,0,1,4253,malicious
liledorvalisland.ca/,http://liledorvalisland.ca/,27,0,0,0,0.0,1,1,0,0.0,3.3660913291191923,-0.0,1,0.037037037037037035,0,2,0,0.0,2,0,0,0,1,7261,safe
content.cdlib.org/view?docId=hb6c6010vb;NAAN=13030&doc.view=frames&chunk.id=div00018&toc.id=div00004&brand=calisphere,http://content.cdlib.org/view?docId=hb6c6010vb;NAAN=13030&doc.view=frames&chunk.id=div00018&toc.id=div00004&brand=calisphere,124,0,0,1,0.058823529411764705,1,5,6,0.24096385542168675,3.4992275471326924,2.321928094887362,16,0.12903225806451613,0,3,0,0.04032258064516129,6,1,0,0,1,10088,safe
http://mzracing.sk/index.php?page=shop.product_details&category_id=226&flypage=flypage.tpl&product_id=1019&option=com_virtuemart&Itemid=14,http://mzracing.sk/index.php?page=shop.product_details&category_id=226&flypage=flypage.tpl&product_id=1019&option=com_virtuemart&Itemid=14,138,0,0,0,0.0,1,10,6,0.08571428571428572,3.4594316186372973,3.1219280948873624,20,0.14492753623188406,0,2,0,0.007246376811594203,3,1,0,0,1,6333,malicious
encyclopedia2.thefreedictionary.com/rangefinder,http://encyclopedia2.thefreedictionary.com/rangefinder,54,0,0,1,0.02857142857142857,1,12,0,0.02127659574468085,3.897299717551716,3.084962500721156,2,0.037037037037037035,0,3,1,0.0,3,1,0,0,1,8142,safe
theshipslist.com/ships/lines/cp.html,http://theshipslist.com/ships/lines/cp.html,43,1,0,0,0.0,3,20,0,0.0,3.327819531114783,3.4464393446710155,2,0.046511627906976744,0,3,0,0.0,2,3,2,1,1,9321,safe
www.webring.com/hub?ring=photoblogring,http://webring.com/hub?ring=photoblogring,41,0,0,0,0.0,1,4,1,0.0,3.4594316186372973,2.0,3,0.07317073170731707,0,3,0,0.0,2,1,0,0,0,0,malicious
brendonfoulke.com/remax/index.htm,http://brendonfoulke.com/remax/index.htm,40,0,0,0,0.0,2,16,0,0.0,3.572469458770135,3.5,2,0.05,0,3,0,0.0,2,2,1,0,0,0,safe
espn.go.com/blog/dallas/stars/tag/_/name/scott-oke,http://espn.go.com/blog/dallas/stars/tag/_/name/scott-oke,57,0,0,1,0.09090909090909091,7,39,0,0.0,3.095795255000934,3.7271740154477104,4,0.07017543859649122,0,3,0,0.0,4,7,6,5,1,10116,safe
http://spi-service.com/aktuelles-von-ihrem-umzugsprofi-erding.html,http://spi-service.com/aktuelles-von-ihrem-umzugsprofi-erding.html,66,0,0,0,0.0,1,44,0,0.0,3.3735572622751855,4.282739857027813,7,0.10606060606060606,0,3,0,0.0,3,1,0,0,1,421,malicious
www.prdholdings.com/site-eurofast/,http://prdholdings.com/site-eurofast/,37,0,0,0,0.0,2,15,0,0.0,3.640223928941852,3.3735572622751855,2,0.05405405405405406,0,3,0,0.0,2,1,0,0,0,0,malicious
http://www.leblancathletisme.fr/index.php?option=com_mad4joomla&jid=5&Itemid=65,http://leblancathletisme.fr/index.php?option=com_mad4joomla&jid=5&Itemid=65,75,0,0,0,0.0,1,10,3,0.06896551724137931,3.6464393446710157,3.1219280948873624,9,0.12,0,2,0,0.013333333333333334,3,1,0,0,0,0,malicious
http://138.68.56.242/SBIDIOT/root,http://138.68.56.242/SBIDIOT/root,33,0,1,2,0.15384615384615385,2,13,0,0.6666666666666666,2.873140679513133,3.238901256602631,3,0.09090909090909091,0,3,0,0.21212121212121213,3,2,1,0,1,0,malicious
http://gets-adobe.com/fid/ZmlsZToxMTA4NzQzLy8/nkernel.exe,http://gets-adobe.com/fid/ZmlsZToxMTA4NzQzLy8/nkernel.exe,57,0,0,0,0.0,3,36,0,0.043478260869565216,3.521640636343318,4.482289237493327,3,0.05263157894736842,0,3,0,0.15789473684210525,2,3,2,1,0,0,malicious
ticketsinventory.com/concert/count-basie-orchestra-tickets/,http://ticketsinventory.com/concert/count-basie-orchestra-tickets/,66,0,0,0,0.0,3,39,0,0.0,3.584183719779189,3.7214607198958136,4,0.06060606060606061,0,3,0,0.0,2,2,1,0,1,7389,safe
ticketsinventory.com/concert/count-basie-orchestra-tickets/,http://ticketsinventory.com/concert/count-basie-orchestra-tickets/,66,0,0,0,0.0,3,39,0,0.0,3.584183719779189,3.7214607198958136,4,0.06060606060606061,0,3,0,0.0,2,2,1,0,1,7389,safe
http://3cf.ru/2015/07/20/chastnym-klinikam-grozit-otzyv-licenzii-bez-syda/,http://3cf.ru/2015/07/20/chastnym-klinikam-grozit-otzyv-licenzii-bez-syda/,74,0,0,0,0.0,5,61,0,0.18,2.584962500721156,4.448710649138165,7,0.0945945945945946,0,2,0,0.0,3,4,3,2,1,869,malicious
scc-asp.org/membership.html,http://scc-asp.org/membership.html,34,0,0,0,0.0,1,16,0,0.0,3.095795255000934,3.452819531114783,3,0.08823529411764706,0,3,0,0.0,3,1,0,0,0,0,safe
http://9779.info/%E7%94%B5%E8%A7%86%E5%A2%99%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,http://9779.info/%E7%94%B5%E8%A7%86%E5%A2%99%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,99,0,0,0,0.0,2,83,0,1.0625,2.725480556997868,3.2380256549559094,28,0.2828282828282828,1,4,0,0.24242424242424243,5,1,0,0,1,0,malicious
pro-football-reference.com/players/B/BurfCh00.htm,http://pro-football-reference.com/players/B/BurfCh00.htm,56,0,0,0,0.0,3,23,0,0.045454545454545456,3.5944825065194204,3.9690016298759927,4,0.07142857142857142,0,3,0,0.05357142857142857,5,3,2,1,1,8291,safe
livesoccertv.com/countries/south-africa/,http://livesoccertv.com/countries/south-africa/,47,0,0,0,0.0,3,24,0,0.0,3.327819531114783,3.720175521464345,2,0.0425531914893617,0,3,0,0.0,3,2,1,0,1,7543,safe
sourceforge.net/projects/tptest/,http://sourceforge.net/projects/tptest/,39,0,0,0,0.0,3,17,0,0.0,3.323231428797621,2.9842341646524884,1,0.02564102564102564,0,3,0,0.0,2,2,1,0,0,0,malicious
http://www.vbprojects.org/members/cart.php?gid=6,http://vbprojects.org/members/cart.php?gid=6,44,0,0,0,0.0,2,17,1,0.029411764705882353,3.521640636343318,3.4992275471326924,4,0.09090909090909091,0,3,0,0.0,2,2,1,0,1,6376,malicious
https://mitsui-jyuku.mixh.jp/uploads/98713687ead846bae3d6dc2187ebf1d00be.exe,https://mitsui-jyuku.mixh.jp/uploads/98713687ead846bae3d6dc2187ebf1d00be.exe,76,0,0,1,0.05,2,48,0,0.425531914893617,3.5464393446710156,4.233007230104883,4,0.05263157894736842,0,2,0,0.0,3,2,1,0,1,2611,malicious
www.deadlock.com/promote/search-engines/,http://deadlock.com/promote/search-engines/,43,0,0,0,0.0,3,24,0,0.0,3.084962500721156,3.720175521464345,2,0.046511627906976744,0,3,0,0.0,2,2,1,0,1,9713,malicious
lizmcmanus.blogspot.com/,http://lizmcmanus.blogspot.com/,31,1,0,1,0.043478260869565216,1,1,0,0.0,3.762267390651494,-0.0,2,0.06451612903225806,0,3,0,0.0,2,0,0,0,0,0,safe
http://www.newtec.ac.uk/courses/higher-education.html,http://newtec.ac.uk/courses/higher-education.html,49,0,0,1,0.08333333333333333,2,30,0,0.0,3.084962500721156,4.056564762130955,4,0.08163265306122448,0,2,0,0.0,2,2,1,0,1,10642,malicious
linkedin.com/pub/patti-henry/33/b04/10a,http://linkedin.com/pub/patti-henry/33/b04/10a,46,0,0,0,0.0,5,27,0,0.2,3.2516291673878226,3.8804563734806234,2,0.043478260869565216,0,3,0,0.0,4,5,4,3,1,8357,safe
http://www.psunion.co.th/sejeal.jpg,http://psunion.co.th/sejeal.jpg,31,0,0,1,0.07692307692307693,1,11,0,0.0,3.238901256602631,3.095795255000934,3,0.0967741935483871,0,2,0,0.0,2,1,0,0,1,0,malicious
margotblack.com/,http://margotblack.com/,23,0,0,0,0.0,1,1,0,0.0,3.3735572622751855,-0.0,1,0.043478260869565216,0,3,0,0.0,2,0,0,0,0,0,safe
y4k4p54e8nfqvkcalqfk.mbservicesyorkshire.co.uk,http://y4k4p54e8nfqvkcalqfk.mbservicesyorkshire.co.uk/,54,0,0,2,0.043478260869565216,1,1,0,0.11904761904761904,4.319560260725401,-0.0,3,0.05555555555555555,0,2,0,0.0,2,0,0,0,1,6394,malicious
the-px-corporation.deviantart.com/,http://the-px-corporation.deviantart.com/,41,1,0,1,0.030303030303030304,1,1,0,0.0,3.8471282101364253,-0.0,4,0.0975609756097561,0,3,0,0.0,2,0,0,0,1,9279,safe
lhl.lib.mo.us/events_exhib/exhibit/exhibits/dino/owe1842.shtml,http://lhl.lib.mo.us/events_exhib/exhibit/exhibits/dino/owe1842.shtml,69,0,0,2,0.15384615384615385,5,49,0,0.07692307692307693,2.9689185639620974,4.04544753820539,5,0.07246376811594203,0,2,0,0.0,2,5,4,3,1,0,safe
http://mmc-leipzig.com/impressum.html,http://mmc-leipzig.com/impressum.html,37,0,0,0,0.0,1,15,0,0.0,3.323231428797621,3.456564762130954,3,0.08108108108108109,0,3,0,0.0,4,1,0,0,1,8880,malicious
http://kubiyot.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2t1Yml5b3QubmV0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTI0OnN1bW1lciZjYXRpZD0zOjIwMDktMDktMDMtMDktMjUtNDEmSXRlbWlkPTk=,http://kubiyot.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2t1Yml5b3QubmV0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTI0OnN1bW1lciZjYXRpZD0zOjIwMDktMDktMDMtMDktMjUtNDEmSXRlbWlkPTk=,215,0,0,0,0.0,1,10,4,0.11666666666666667,3.2776134368191157,3.1219280948873624,10,0.046511627906976744,0,3,0,0.26976744186046514,3,1,0,0,0,0,malicious
http://correios.com.br/Para-governo/concessionarias-de-agua-e-energia/documentos-e-correspondencias/copy_of_malote,http://correios.com.br/Para-governo/concessionarias-de-agua-e-energia/documentos-e-correspondencias/copy_of_malote,114,0,0,1,0.06666666666666667,4,92,0,0.0,3.0062389286533895,4.067269678349235,11,0.09649122807017543,0,2,0,0.008771929824561403,5,4,3,2,1,10187,safe
